id,candidate,party,source_type,date,sentence,L1_label,L1_reasoning,L2_labels,L2_reasoning,spans,content_frames,style_markers,ideological_phrases,confidence,uncertain_boundary,error
_d594edeb850f_u003,侯友宜,KMT,news,2023-02-10 21:53:15,"據國民黨轉述,夏立言表示,就在18年前兩岸同樣面臨緊張情勢時,國民黨順應兩岸民眾對和平的渴望,通過「破冰之旅」化解了一觸即發的兩岸危局,此後在國民黨執政時期,兩岸在共同的政治基礎上,舉行數次會談,簽署多項攸關民生福祉的協議,開啟了雙方和平穩定、繁榮發展的黃金時代。",L1-08,文本核心在描述國民黨執政時期的兩岸政策制定過程與成效評估，包括破冰之旅、會談舉行和協議簽署,L2-01|L2-04|L2-13,L2-01體現在將國民黨作為政策主體，L2-04通過和平協議建構合法性，L2-13描繪和平繁榮的願景,"通過「破冰之旅」化解了一觸即發的兩岸危局|在共同的政治基礎上,舉行數次會談,簽署多項攸關民生福祉的協議|開啟了雙方和平穩定、繁榮發展的黃金時代",兩岸和平政策成效|歷史政績論述|民生福祉協議,歷史功績對比|正面成果強調|政黨自我標榜,破冰之旅|共同的政治基礎|黃金時代,high,,
_d594edeb850f_u006,侯友宜,KMT,news,2023-02-10 21:53:15,"國民黨表示,維持兩岸關係的和平穩定,促進台灣人民、兩岸人民的生活福祉,一直是國民黨最優先的政策目標,相信這也是當前兩岸從民間到官方的共識,該黨將秉持一路走來的智慧與精神,不畏艱難險阻,繼續戮力推動台灣民生福祉,推動兩岸交流、促進兩岸和平,為兩岸的發展和繁榮找到最佳的平衡點。",L1-08,文本核心在闡述政黨的政策目標、執行承諾與推動方向，屬於政策制定與評估範疇,L2-01|L2-13|L2-14,L2-01體現將台灣作為政策主體，L2-13提出兩岸發展繁榮的共同願景，L2-14展現推動政策的團結號召,"維持兩岸關係的和平穩定,促進台灣人民、兩岸人民的生活福祉,一直是國民黨最優先的政策目標|不畏艱難險阻,繼續戮力推動台灣民生福祉,推動兩岸交流、促進兩岸和平|為兩岸的發展和繁榮找到最佳的平衡點",兩岸和平穩定政策|民生福祉優先|交流發展平衡點,政策承諾語氣|積極行動導向|共識建構表述,兩岸關係和平穩定|推動兩岸交流|促進兩岸和平,high,,
_322fdaa48a89_u012,赖清德,DPP,news,2023-04-12 16:01:58,"賴清德說,過去民進黨為民主打拚,未來為和平奮鬥,面對中國文攻武嚇,我們不會改變和平的立場,也不會放棄任何和平的機會,將秉持對等尊嚴,自信地展開交流合作,增進彼此的了解、理解、諒解、和解,共同增進兩岸人民的福祉,一起面對天災地變新興傳染病等各種挑戰,透過合作帶來兩岸和平,放眼全球。",L1-03,文本核心在應對中國的文攻武嚇威脅，強調和平立場與安全挑戰,L2-01|L2-08|L2-14,L2-01體現以台灣為主體的對外政策宣示，L2-08將中國建構為安全威脅來源，L2-14明確呼籲團結面對挑戰,面對中國文攻武嚇|我們不會改變和平的立場|一起面對天災地變新興傳染病等各種挑戰,兩岸關係安全化|和平對話框架|合作應對共同挑戰,宣示性語調|防禦性立場|務實合作導向,對等尊嚴|文攻武嚇|兩岸和平,high,,
_08b1effe5563_u003,柯文哲,TPP,news,2024-01-07 23:04:00,"柯文哲致詞時表示,過去有人說,在高雄派個西瓜出來選,只要是綠的都會贏,但他知道高雄市民內心,仍渴望改變和建立新政治文化,高雄人需要的是中央政府改正過去重北輕南文化,高雄是南部第1大都市,要有自己地位,而不是被當作台北以外的第2考量。",L1-05,文本核心在批判資源分配的地域不平等，強調高雄應獲得公平對待與地位,L2-02|L2-05|L2-13,L2-02建構南北差異認同，L2-05重新詮釋重北輕南歷史，L2-13提出改變願景,"中央政府改正過去重北輕南文化|高雄是南部第1大都市,要有自己地位|被當作台北以外的第2考量",地域公平訴求|歷史資源分配批判|地方自主地位主張,對比修辭|訴求改變|地域認同強化,重北輕南文化|建立新政治文化|第2考量,high,,
_16c4310c9e93_u012,柯文哲,TPP,news,2023-03-26 13:22:35,"范雲說,第一島鏈的強化準備,可以從日本去年底內閣會議通過新版「國家安全保障戰略」文件中,首指中國是日本「迄今最大戰略挑戰」(過去是朝鮮),並增加26.3%的國防預算得到印證。",L1-03,文本聚焦日本將中國視為安全挑戰並增加國防預算，核心在國家安全威脅與軍事準備。,L2-07|L2-08,L2-07體現在建構中國為系統性安全危機，L2-08體現在將中國設定為具主觀惡意的戰略挑戰。,首指中國是日本「迄今最大戰略挑戰」|增加26.3%的國防預算,第一島鏈軍事強化|中國作為安全威脅|國防預算增長印證,引用官方文件佐證|客觀陳述戰略定位,第一島鏈|戰略挑戰,high,,
_16c4310c9e93_u015,柯文哲,TPP,news,2023-03-26 13:22:35,"范雲表示,除地緣政治,台灣的國際關係也正在經歷前所未有的格局,國際政治上的結盟與交流,逐漸模糊傳統的外交界線,即使沒有邦交,實質的交流與互訪非常頻繁,光是這個月,台灣就迎來德國教育部長、捷克眾議院議長、科索沃前總理、英國跨黨派議員,美國民主黨州主席協會等。",L1-08,文本核心在描述台灣國際關係的現狀與交流頻率，屬於政策執行與外交活動的範疇,L2-01|L2-04,L2-01體現在將台灣作為國際關係主體討論，L2-04體現在通過國際交流頻率來建構合法性,"台灣的國際關係也正在經歷前所未有的格局|即使沒有邦交,實質的交流與互訪非常頻繁|台灣就迎來德國教育部長、捷克眾議院議長",國際關係格局變化|實質外交交流|國際訪客列舉,事實陳述|列舉佐證|中性描述,國際關係|實質交流,high,,
_c76a4fd33977_u008,赖清德,DPP,news,2023-11-16 14:17:00,"他說,G7(7大工業國集團,由美國、英國、德國、法國、日本、義大利及加拿大組成)反對中國用武力威脅改變台海和平,強調台灣安全、印太和平穩定是全世界繁榮穩定發展要因。",L1-03,文本聚焦G7反對中國武力威脅台海和平，核心在安全威脅與區域穩定議題,L2-04|L2-07,L2-04體現在援引G7國際支持來正當化立場，L2-07體現在將台海局勢建構為威脅區域和平的危機,G7反對中國用武力威脅改變台海和平|台灣安全、印太和平穩定是全世界繁榮穩定發展要因,國際反對武力威脅|台海安全與全球繁榮連結,引用國際背書|危機論述,反對武力威脅台海和平|印太和平穩定,high,,
_c76a4fd33977_u010,赖清德,DPP,news,2023-11-16 14:17:00,"賴清德上午在曾任桃園市長的行政院副院長鄭文燦、民進黨籍立委鄭運鵬及民進黨桃園市第4選舉區立委參選人范綱祥等陪同下,在桃園鎮撫宮參香表示,桃園在鄭文燦過去8年打拚下,人口成長迅速,他未來一定推動桃竹苗大矽谷計畫,以科技結合3個生活圈。",L1-08,文本核心在描述政策計畫的提出與未來推動，屬於政策制定與評估範疇,L2-13,提出桃竹苗大矽谷計畫作為未來發展願景，描繪科技結合生活圈的藍圖,他未來一定推動桃竹苗大矽谷計畫|以科技結合3個生活圈,政策承諾與發展規劃|區域經濟整合,前瞻性話語|建設性承諾,桃竹苗大矽谷計畫,high,,
_d56a00cb10f0_u005,赖清德,DPP,news,2023-12-30 16:46:00,"柯文哲認為,他在台灣政壇所代表的是理性、務實、科學,透過每一天實踐落實在人民生活之中,選擇柯文哲不是選擇一個候選人,而是選擇過去這10年來,台灣社會所渴望的進步與公義。",L1-02,文本核心在於將柯文哲定位為道德價值的代表，強調理性、務實、科學等倫理原則，以及對進步與公義的渴望。,L2-02|L2-10,L2-02通過對比柯文哲代表的價值與其他政治力量來凸顯差異；L2-10通過情感語言動員對進步與公義的渴望。,"柯文哲認為,他在台灣政壇所代表的是理性、務實、科學|選擇柯文哲不是選擇一個候選人,而是選擇過去這10年來,台灣社會所渴望的進步與公義",道德價值代表|進步與公義訴求,宣示性語言|情感動員,理性、務實、科學|進步與公義,high,,
_b004949c78c0_u004,侯友宜,KMT,news,2023-11-06 13:24:53,"針對六都部分,卓冠廷說,台北市鄰長交通補助費2000元行之有年,高雄、台中市也是2000元,桃園市含報紙費,每個月有2500元協助工作費是六都最優,新北市1500元只贏台南市的工作慰問金1000元,盼市府研議再加500元,預算增加約1億3428萬元,與市府2131億元總預算相比不算太多,卻能有效鼓舞基層士氣。",L1-08,文本核心在於政策比較與預算調整建議，聚焦於地方政府對基層工作人員補助政策的制定與評估,L2-09|L2-14,L2-09體現在六都補助金額的具體數據對比，L2-14體現在呼籲市府調整政策以鼓舞基層士氣,"台北市鄰長交通補助費2000元行之有年,高雄、台中市也是2000元|新北市1500元只贏台南市的工作慰問金1000元|盼市府研議再加500元,預算增加約1億3428萬元,卻能有效鼓舞基層士氣",地方政府補助政策比較|預算調整建議|基層工作激勵,數據化論證|比較性話語|務實建議語氣,鼓舞基層士氣|工作慰問金|協助工作費,high,,
_1759222f8da1_u019,柯文哲,TPP,news,2023-12-30 19:14:00,"柯文哲說,所謂兩岸一家親,只是先跟對方表達他的善意,在現階段他也反對「去中化」,因為要先跟大陸表明兩岸同文同種,有相同歷史語言,但現階段有不同政治制度和生活方式。",L1-08,文本核心在闡述兩岸政策的設計理念與策略考量，屬於政策制定過程的論述,L2-01|L2-02|L2-15,L2-01體現在將台灣作為政策主體；L2-02強調兩岸政治制度差異；L2-15凸顯民主生活方式價值,先跟對方表達他的善意|反對「去中化」|現階段有不同政治制度和生活方式,兩岸政策策略|文化連結與政治區隔|民主價值維護,務實論述|策略性表態|價值對比,兩岸一家親|去中化|同文同種,high,,
_4d78ae42bb81_u002,侯友宜,KMT,news,2023-05-01 18:25:14,"侯友宜表示,安全是他最重視的施政項目之一,工安與治安一樣都要從源頭管理,新北市有204萬名勞工,在不同工作崗位上認真努力,共同創造城市的繁榮進步,每位勞工背後都代表一個家庭,政府機關應該以身作則,成為推動工安文化的領頭羊。",L1-04,文本聚焦勞工安全與家庭福祉，強調政府應保障勞工工作環境安全，屬於人文關懷範疇,L2-12|L2-14,L2-12體現在強調政府機關應以身作則推動工安文化的責任感；L2-14體現在呼籲共同創造城市繁榮進步的團結號召,"每位勞工背後都代表一個家庭|政府機關應該以身作則,成為推動工安文化的領頭羊|共同創造城市的繁榮進步",工安源頭管理|勞工家庭福祉|政府示範責任,責任導向措辭|集體進步論述,源頭管理|以身作則|領頭羊,high,,
_d18308807836_u004,侯友宜,KMT,news,2023-12-11 17:19:00,"侯友宜表示,為了台海安定與印太地區穩定,他提出以嚇阻(Deterrence)、對話(Dialogue)與降低風險(De-escalation)的「3D戰略」作為兩岸、國防與外交藍圖,他會在就職10個月內公布「中華民國國家安全戰略」,把3D戰略具體化,達到促進繁榮、確保民主與強化安全3大目標。",L1-08,文本核心在於政策方案的設計與具體化過程，包括戰略提出、時間規劃與目標設定,L2-01|L2-13,L2-01體現在將中華民國作為國家主體制定安全戰略，L2-13體現在提出促進繁榮、確保民主與強化安全三大願景目標,提出以嚇阻、對話與降低風險的「3D戰略」作為兩岸、國防與外交藍圖|在就職10個月內公布「中華民國國家安全戰略」|達到促進繁榮、確保民主與強化安全3大目標,國家安全戰略規劃|兩岸關係政策框架|國防外交藍圖,政策宣示語氣|目標導向表述|系統化戰略思維,中華民國國家安全戰略|3D戰略|確保民主,high,,
_335e93de68ef_u000,侯友宜,KMT,news,2023-12-20 20:51:00,"賴清德拋老家公益信託 問侯柯大群館、農地是否跟進 2023/12/20 20:51 (12/26 15:38 更新) (中央社記者葉素萍台北20日電)民進黨總統候選人賴清德萬里老家被指違建,他今天說,礦區內每間房子沒有特權,只有滿屋辛酸,他有責任協助保障大家的居住權益,礦區居住權獲得保障後,他願把房子交付公益信託,優先做為「礦工生活紀念館」,他並反問侯友宜、柯文哲是否願將大群館、農地提供公益使用。",L1-08,文本核心在政策制定過程中的具體承諾與反問對手，涉及公益信託政策工具的運用與政治競爭中的政策比較,L2-14|L2-09,L2-14體現在反問對手跟進的團結號召，L2-09體現在與對手房產問題的比較意識,"他願把房子交付公益信託,優先做為「礦工生活紀念館」|他並反問侯友宜、柯文哲是否願將大群館、農地提供公益使用",公益信託承諾|礦工居住權保障|政治對手房產問題比較,反問修辭|責任論述|對比強調,公益信託|礦工生活紀念館|居住權益,high,,
_47a837f7f64a_u005,侯友宜,KMT,news,2024-01-06 21:12:00,"柯文哲最近對台灣外國記者會(TFCC)演講時說:「過去30年來,藍綠兩黨輪流執政,但台灣人民的生活並沒有改善。人民之間的仇恨加劇,人民對國家的認同面臨分裂的風險。我們無法以理性、務實、科學的態度應對台灣面臨的真正威脅和危險。」 他列出經濟放緩、必需品短缺、極端天氣以及地緣政治帶來的戰爭風險等。",L1-09,文本核心在分析藍綠輪流執政對政治進程的負面影響，包括人民認同分裂與無法應對威脅，屬於政治後果分析,L2-07|L2-14,L2-07體現在建構經濟放緩、戰爭風險等系統性危機；L2-14體現在呼籲以理性務實態度應對威脅的團結號召,人民對國家的認同面臨分裂的風險|我們無法以理性、務實、科學的態度應對台灣面臨的真正威脅和危險|經濟放緩、必需品短缺、極端天氣以及地緣政治帶來的戰爭風險,政治輪替無效論|系統性危機列舉|認同分裂風險,批判性論述|問題導向修辭|危機警示語氣,理性務實科學|真正威脅和危險,high,,
