id,candidate,party,source_type,date,sentence,L1_label,L1_reasoning,L2_labels,L2_reasoning,spans,content_frames,style_markers,ideological_phrases,confidence,uncertain_boundary,error,batch
488,赖清德,DPP,news,2023/12/10 12:17,"民眾黨總統參選人柯文哲昨(9)日酸,民進黨總統參選人賴清德哭就是為了萬里老家違建,更稱「乾脆直接去他家違建前面辦個直播,會安排一下,讓他哭更大聲」。",L1-07,文本核心在柯文哲對賴清德哭泣行為的諷刺性評論，使用情緒化語言如『酸』、『哭更大聲』來表達情感反應,L2-08,柯文哲將賴清德及其違建問題建構為攻擊對象，使用諷刺性語言設定共同敵人,柯文哲昨(9)日酸|讓他哭更大聲,政治人物互諷|違建爭議|選舉攻防,諷刺語氣|情緒化表達|攻擊性修辭,違建前面辦個直播|哭更大聲,high,,,tierC_completion
489,侯友宜,KMT,news,2023/10/20 22:31,"侯友宜台中造勢 合體韓國瑜盧秀燕成焦點 2023/10/20 22:31 (10/20 23:21 更新) (中央社記者趙麗妍台中20日電)中國國民黨總統參選人侯友宜今天晚間在台中市辦造勢大會,台中市長盧秀燕、前高雄市長韓國瑜與會同台,「漢子、燕子、禿子」合體呼籲團結,讓台灣再出發。",L1-09,文本聚焦選舉造勢活動對政治格局的影響，強調候選人合體與團結呼籲對選情的意義,L2-14,文本明確出現「呼籲團結」的直接號召，符合L2-14團結號召的定義,「漢子、燕子、禿子」合體呼籲團結|讓台灣再出發,選舉造勢|政治人物合體|團結訴求,新聞報導體|口號式標語,漢子、燕子、禿子|讓台灣再出發,high,,,tierC_completion
490,Unknown,Unknown,conference,,"所以我认为总统,副总统,需要去面对这个问题创造更多不同理念,不同意见可以对话的平台。",L1-08,文本核心在於要求總統、副總統建立對話平台，屬於政策制定與執行層面的建議。,L2-01|L2-15,L2-01體現在將總統、副總統視為國家主體決策者；L2-15體現在強調不同理念對話的民主價值。,"总统,副总统,需要去面对这个问题|创造更多不同理念,不同意见可以对话的平台",政治對話機制建立|多元意見包容,建議性語氣|理性訴求,不同理念對話|不同意见平台,high,,,tierC_completion
491,侯友宜,KMT,news,2023/12/28 10:02,"連戰表示,總統大選與立法委員選舉已經進入倒數時刻,這是攸關台灣安危、經濟發展、子孫前途的重要選舉,他和大家同樣的關心。",L1-09,文本核心在強調選舉對政治格局的影響，使用'攸關台灣安危、經濟發展、子孫前途'等詞彙凸顯政治後果,L2-07|L2-14,L2-07體現在建構'台灣安危'的系統性危機，L2-14體現在通過選舉動員凝聚共識,攸關台灣安危、經濟發展、子孫前途的重要選舉|他和大家同樣的關心,選舉重要性|集體命運|政治動員,危機論述|集體呼籲|權威背書,台灣安危|子孫前途|重要選舉,high,,,tierC_completion
492,侯友宜,KMT,news,2023/11/1 15:36,"朱立倫表示,「藍白合」在兩黨共同理念的「理念合」、立委選舉的「國會合」,可以算是有相當共識,希望持續來努力。",L1-08,文本聚焦於政黨間合作的政策協商過程與共識建立，屬於政策制定範疇,L2-01|L2-14,L2-01體現在將政黨視為政治行動主體，L2-14體現在呼籲持續合作努力,「藍白合」在兩黨共同理念的「理念合」|立委選舉的「國會合」|希望持續來努力,政黨合作協商|理念共識建立|選舉策略協調,政治協商語氣|共識導向表述,藍白合|理念合|國會合,high,,,tierC_completion
493,侯友宜,KMT,news,2023/11/16 16:51,"因為原民長輩的健康很重要,雖然已經有文化健康站、關懷站,他覺得還是不夠,因此在提出「55歲到64歲原住民長者健康照顧」,以財務全額補助所有原住民長者的健保費,因為健保還要繳費,除了少部分排富以外,都可以享受到健保免費。",L1-04,文本聚焦原住民長者的健康照顧與健保補助，核心在提升特定群體的生活福祉,L2-05,通過提出針對原住民的專屬政策，重新詮釋健康照顧的分配正義，建構群體認同,原民長輩的健康很重要|財務全額補助所有原住民長者的健保費|都可以享受到健保免費,健康照顧政策|財務補助|族群特定福利,訴諸關懷|政策承諾語氣,原民長輩健康照顧|健保免費,high,,,tierC_completion
494,赖清德,DPP,news,2023/9/23 14:27,"因為「志工」而接觸到社會各面向的問題和需求,幫助大學生發現自己對哪些議題、事物能充滿熱情,「若能實際體驗他們所感興趣的領域,並了解自己是否真的熱愛這些工作。」 No.6 豐富社交圈廣交朋友 No.6 豐富社交圈廣交朋友 交朋友是不少人選擇做志工的動力之一,尤其在大學中有許多服務性質的社團可以參與,內容也相當多元,例如高齡社區關懷、環境保育、流浪動物、偏鄉服務等等。",L1-04,文本聚焦於志工服務對大學生個人成長與生活體驗的影響，強調接觸社會問題、發現熱情、豐富社交等個人福祉面向,L2-12,文本強調志工服務作為公民責任與社會參與的價值，體現公共責任感的喚醒,幫助大學生發現自己對哪些議題、事物能充滿熱情|交朋友是不少人選擇做志工的動力之一|高齡社區關懷、環境保育、流浪動物、偏鄉服務,志工服務的個人成長價值|社會參與的多樣性|大學生社會責任培養,教育性敘述|正向鼓勵語氣|實用導向,社會各面向的問題|服務性質的社團|偏鄉服務,high,,,tierC_completion
495,柯文哲,TPP,social_media,2023/5/1 15:43,"辛苦的勞工朋友們,今天請好好放鬆,享受這個屬於你們的節日!",L1-04,文本聚焦勞工群體的休息與節日享受，屬於人文關懷範疇,L2-10,通過溫暖話語激發勞工群體的正面情感與歸屬感,"辛苦的勞工朋友們|好好放鬆,享受這個屬於你們的節日",勞工節日祝福|休息權益肯定,溫暖親切|直接呼籲,勞工朋友們|屬於你們的節日,high,,,tierC_completion
496,赖清德,DPP,news,2023/12/31 17:44,"本站昨日曾報導《台灣史上最強辯論王是誰》,當時PTT鄉民幾乎一面倒大讚前總統陳水扁在2004年的總統大選辯論上,臨場反應極佳,直接殺爆對手,更稱他一人「獨佔SS級」,「戰神阿扁,沒有之一」。",L1-07,文本聚焦於網民對陳水扁辯論表現的情緒反應與評價，使用強烈情感詞彙如'大讚''殺爆''戰神',L2-06|L2-11,L2-06體現在對歷史人物辯論表現的集體記憶塑造，L2-11體現在激發對本土政治人物成就的自豪感,"PTT鄉民幾乎一面倒大讚前總統陳水扁|直接殺爆對手|戰神阿扁,沒有之一",歷史人物評價|辯論表現回顧|網路民意反映,誇張修辭|網路流行語|情感強化,戰神阿扁|獨佔SS級|沒有之一,high,,,tierC_completion
497,柯文哲,TPP,news,2023/2/26 12:26,"(王文宏提供) 2023/02/26 12:26 〔記者黃旭磊/高雄報導〕228事件受難者家屬計畫首度回到前高雄要塞司令部舉辦追思會,參與者、台灣二二八關懷總會理事長王文宏憶及,2021年代表受難家屬在蔡總統前演説,用台語提到「蔣家父子王朝」,講稿竟在現場沒風情況下飛出2米遠,實在是「遇到靈異事件了。」 受難家屬代表林黎彩等人,計畫於3月6日重返1947年高雄要塞司令部(現為壽山營區),舉辦佛教及基督教獻花追思儀式,當地曾是7人和平代表團和高雄要塞司令彭孟緝談判破裂地點,也是228事件鎮壓啟始點。",L1-06,文本聚焦歷史事件的司法正義與政府權力運作，證據包括『鎮壓啟始點』和『談判破裂地點』等政府行為描述,L2-05|L2-06,L2-05體現在重新詮釋228事件的歷史意義，L2-06體現在通過追思儀式塑造集體記憶,228事件受難者家屬計畫首度回到前高雄要塞司令部舉辦追思會|當地曾是7人和平代表團和高雄要塞司令彭孟緝談判破裂地點|也是228事件鎮壓啟始點,歷史事件追思|政府鎮壓行為|談判破裂,紀實報導|歷史重述|儀式性語言,228事件|受難者家屬|鎮壓啟始點,high,,,tierC_completion
498,柯文哲,TPP,news,2023/5/9 14:07,"應嚴格要求每一個總統候選人不要再喊和平,而是要提出確保和平的方案,當選後要如何確保台灣的和平。",L1-03,文本核心聚焦於台灣面臨的安全威脅與和平保障，要求候選人提出確保和平的具體方案。,L2-07|L2-14,L2-07體現在建構和平可能受威脅的危機感；L2-14體現在要求候選人團結一致提出保障方案。,確保台灣的和平|提出確保和平的方案,安全威脅管理|政策具體化要求,指令性語氣|務實導向,確保和平,high,,,tierC_completion
499,柯文哲,TPP,news,2023/10/11 11:33,"(賴清德競辦提供) 2023/10/11 11:33 首次上稿 10:47更新時間 11:33(新增照片) 〔記者陳昀/台北報導〕2024總統選戰掀起海外台僑熱,民進黨總統參選人賴清德更積極布局海外後援組織,21歲台法混血兒杜若薇(Léa Dumortier)曾在「2023台美小姐選拔賽」獲「第一公主」和「最佳人氣獎」,將加入賴清德「海外青年團」擔任競選志工,號召年輕台僑返台投票挺台灣。",L1-09,文本核心聚焦於海外青年參與選舉活動對總統選情的影響，包括號召返台投票等政治後果,L2-01|L2-14,L2-01體現於將台灣作為投票行動的主體對象，L2-14體現於號召青年團結返台投票,號召年輕台僑返台投票挺台灣|加入賴清德「海外青年團」擔任競選志工|2024總統選戰掀起海外台僑熱,選舉動員|海外支持|青年參與,積極布局|號召|挺台灣,挺台灣|返台投票,high,,,tierC_completion
500,侯友宜,KMT,news,2024/1/10 16:52,"事實上,我們已經建立了這個基礎,在我擔任總統的8年都在這樣做,我訪問了大陸,嘗試跟他們交朋友,真正促進更緊密的聯繫,這可能才是不使用武力解決我們問題的最佳方式。",L1-08,文本核心在描述政策制定與執行的過程，包括建立基礎、訪問大陸、促進聯繫等具體行動,L2-01|L2-04,L2-01體現在將台灣作為自主行為主體討論兩岸關係，L2-04體現通過和平交往尋求國際合法性,"我擔任總統的8年都在這樣做|我訪問了大陸,嘗試跟他們交朋友|促進更緊密的聯繫,這可能才是不使用武力解決我們問題的最佳方式",兩岸和平交往政策|不使用武力解決問題|建立關係基礎,第一人稱敘述|務實政策導向|和平訴求,促進更緊密的聯繫|不使用武力解決問題,high,,,tierC_completion
501,赖清德,DPP,news,2023/11/10 16:36,"媒體詢問,怎麼看七大工業國集團(G7)外長會議8日共同聲明,重申台灣海峽的和平穩定對於國際社會的安全與繁榮不可或缺,並支持台灣有意義參與國際組織,包括世界衛生大會(WHA)與世衛技術會議。",L1-08,文本聚焦國際組織參與的政策支持與外交聲明內容,L2-04,引用G7共同聲明作為國際合法性來源，支持台灣參與國際組織,"G7外長會議8日共同聲明,重申台灣海峽的和平穩定對於國際社會的安全與繁榮不可或缺|支持台灣有意義參與國際組織,包括世界衛生大會(WHA)與世衛技術會議",國際組織參與政策|多邊外交支持|區域和平穩定論述,媒體詢問形式|引用國際聲明,台灣有意義參與國際組織|台灣海峽的和平穩定,high,,,tierC_completion
502,侯友宜,KMT,news,2023/12/30 15:43,"賴清德說,他非常希望,國人能夠團結一致面對中國的威脅,國際社會也已意識到,中國對台灣或對國際社會的威脅,其實大家已經有對策了,大家應該要增強自己的力量,團結合作,才有辦法確保和平。",L1-03,文本核心聚焦於中國對台灣的威脅及應對策略，屬於傳統安全議題範疇,L2-07|L2-08|L2-14,L2-07建構中國威脅的系統性危機，L2-08將中國設定為共同敵人，L2-14直接呼籲團結一致,"團結一致面對中國的威脅|中國對台灣或對國際社會的威脅|大家應該要增強自己的力量,團結合作",外部威脅論述|集體安全防衛|國際共識建構,呼籲性語言|危機論述|集體行動導向,中國的威脅|確保和平|團結合作,high,,,tierC_completion
503,赖清德,DPP,news,2023/4/12 16:01,"賴清德指出,當前國際社會民主陣營已注意到中國對國際社會的威脅,也關注台海和平對世界的重要性,我們應該跟理念相近、民主盟友一起合作,共同努力對中共發生威懾效果,不讓其越雷池一步,備戰才能避戰,能戰才能止戰,實力帶來和平。",L1-03,文本核心在論述中國對國際社會的威脅及台海和平的重要性，強調透過威懾與備戰來維護安全,L2-08|L2-15,L2-08體現在將中國描繪為共同敵人並強調威懾；L2-15體現在以民主價值界定身份並與民主盟友合作,"中國對國際社會的威脅|跟理念相近、民主盟友一起合作|備戰才能避戰,能戰才能止戰",安全威脅論述|民主陣營合作|威懾與備戰,警示性措辭|集體行動呼籲|對抗性修辭,民主陣營|威懾效果|備戰才能避戰,high,,,tierC_completion
504,赖清德,DPP,news,2023/4/12 15:19,"當前,國際社會民主陣營已經注意到中國對國際社會的威脅,也關注台海和平對世界的重要性,我們應該要跟理念相近的民主盟友,一起合作、共同努力,對中國發生威懾的效果,不至於當即越雷池一步,正所謂「備戰才能避戰,能戰才能止戰」,「實力帶來和平」!",L1-03,文本核心在論述中國對國際社會的威脅及台海和平的重要性，強調透過威懾防止衝突，屬於衝突與安全框架,L2-07|L2-08|L2-15,L2-07建構中國威脅的系統性危機，L2-08將中國設定為共同敵人，L2-15強調民主價值作為身份邊界,中國對國際社會的威脅|對中國發生威懾的效果|理念相近的民主盟友,中國威脅論|民主陣營合作|威懾止戰邏輯,警示性措辭|軍事化隱喻|二元對立框架,備戰才能避戰|能戰才能止戰|實力帶來和平,high,,,tierC_completion
